Location,timestamp,Temperature,Temperature_IoTDeviceID,Humidity,Humidity_IoTDeviceID,InTemperature,InTemperature_IoTDeviceID,GrainTemperature1,GrainTemperature1_IoTDeviceID,GrainTemperature2,GrainTemperature2_IoTDeviceID,GrainTemperature3,GrainTemperature3_IoTDeviceID,
Silo10,2024-06-13 16:00:00,0.0,null,0.0,null,0.0,null,12.5,GrainTemp28,12.3,GrainTemp29,12.8,GrainTemp30,
Silo10,2024-06-13 17:00:00,0.0,null,0.0,null,0.0,null,1.8,GrainTemp28,6.9,GrainTemp29,8.2,GrainTemp30,
Silo10,2024-06-14 08:00:00,18.1,Temp10,16.1,Humd10,23.1,InTemp10,7.6,GrainTemp28,7.2,GrainTemp29,4.3,GrainTemp30,
Silo10,2024-06-14 09:00:00,0.0,null,0.0,null,0.0,null,9.9,GrainTemp28,6.5,GrainTemp29,11.2,GrainTemp30,
Silo10,2024-06-14 10:00:00,0.0,null,0.0,null,0.0,null,1.7,GrainTemp28,2.8,GrainTemp29,12.3,GrainTemp30,
Silo10,2024-06-14 11:00:00,0.0,null,0.0,null,0.0,null,11.2,GrainTemp28,10.7,GrainTemp29,4.5,GrainTemp30,
Silo10,2024-06-14 12:00:00,0.0,null,0.0,null,0.0,null,4.1,GrainTemp28,6.9,GrainTemp29,6.1,GrainTemp30,
Silo10,2024-06-14 13:00:00,0.0,null,0.0,null,0.0,null,12.0,GrainTemp28,7.9,GrainTemp29,9.6,GrainTemp30,
Silo10,2024-06-14 14:00:00,21.7,Temp10,6.5,Humd10,23.2,InTemp10,3.8,GrainTemp28,13.5,GrainTemp29,5.1,GrainTemp30,
Silo10,2024-06-14 15:00:00,0.0,null,0.0,null,0.0,null,1.9,GrainTemp28,5.6,GrainTemp29,14.3,GrainTemp30,
Silo10,2024-06-14 16:00:00,0.0,null,0.0,null,0.0,null,11.5,GrainTemp28,11.8,GrainTemp29,2.9,GrainTemp30,
Silo10,2024-06-14 17:00:00,0.0,null,0.0,null,0.0,null,12.5,GrainTemp28,5.4,GrainTemp29,10.2,GrainTemp30,
Silo10,2024-06-15 08:00:00,18.4,Temp10,26.2,Humd10,23.3,InTemp10,7.4,GrainTemp28,14.4,GrainTemp29,1.8,GrainTemp30,
Silo10,2024-06-15 09:00:00,0.0,null,0.0,null,0.0,null,8.6,GrainTemp28,14.0,GrainTemp29,6.2,GrainTemp30,
Silo10,2024-06-15 10:00:00,0.0,null,0.0,null,0.0,null,14.0,GrainTemp28,8.7,GrainTemp29,10.8,GrainTemp30,
Silo10,2024-06-15 11:00:00,0.0,null,0.0,null,0.0,null,13.7,GrainTemp28,8.2,GrainTemp29,15.0,GrainTemp30,
Silo10,2024-06-15 12:00:00,0.0,null,0.0,null,0.0,null,9.4,GrainTemp28,13.6,GrainTemp29,5.1,GrainTemp30,
Silo10,2024-06-15 13:00:00,0.0,null,0.0,null,0.0,null,12.2,GrainTemp28,11.6,GrainTemp29,12.3,GrainTemp30,
Silo10,2024-06-15 14:00:00,11.9,Temp10,16.3,Humd10,16.3,InTemp10,2.4,GrainTemp28,6.3,GrainTemp29,13.1,GrainTemp30,
Silo10,2024-06-15 15:00:00,0.0,null,0.0,null,0.0,null,14.9,GrainTemp28,4.7,GrainTemp29,8.8,GrainTemp30,
Silo10,2024-06-15 16:00:00,0.0,null,0.0,null,0.0,null,5.6,GrainTemp28,11.6,GrainTemp29,6.0,GrainTemp30,
Silo10,2024-06-15 17:00:00,0.0,null,0.0,null,0.0,null,8.8,GrainTemp28,1.5,GrainTemp29,14.5,GrainTemp30,
Silo10,2024-06-16 08:00:00,14.7,Temp10,27.1,Humd10,19.8,InTemp10,1.2,GrainTemp28,13.0,GrainTemp29,9.0,GrainTemp30,
Silo10,2024-06-16 09:00:00,0.0,null,0.0,null,0.0,null,3.7,GrainTemp28,12.3,GrainTemp29,2.9,GrainTemp30,
Silo10,2024-06-16 10:00:00,0.0,null,0.0,null,0.0,null,5.7,GrainTemp28,2.9,GrainTemp29,2.7,GrainTemp30,
Silo10,2024-06-16 11:00:00,0.0,null,0.0,null,0.0,null,8.1,GrainTemp28,11.6,GrainTemp29,13.6,GrainTemp30,
Silo10,2024-06-16 12:00:00,0.0,null,0.0,null,0.0,null,11.9,GrainTemp28,14.8,GrainTemp29,12.5,GrainTemp30,
Silo10,2024-06-16 13:00:00,0.0,null,0.0,null,0.0,null,11.8,GrainTemp28,14.7,GrainTemp29,1.5,GrainTemp30,
Silo10,2024-06-16 14:00:00,15.8,Temp10,10.3,Humd10,20.0,InTemp10,9.9,GrainTemp28,9.6,GrainTemp29,1.0,GrainTemp30,
Silo10,2024-06-16 15:00:00,0.0,null,0.0,null,0.0,null,1.0,GrainTemp28,6.0,GrainTemp29,8.6,GrainTemp30,
Silo10,2024-06-16 16:00:00,0.0,null,0.0,null,0.0,null,9.8,GrainTemp28,1.5,GrainTemp29,3.1,GrainTemp30,
Silo10,2024-06-16 17:00:00,0.0,null,0.0,null,0.0,null,14.8,GrainTemp28,2.1,GrainTemp29,9.5,GrainTemp30,
Silo10,2024-06-17 08:00:00,9.5,Temp10,30.0,Humd10,22.4,InTemp10,10.8,GrainTemp28,6.7,GrainTemp29,7.6,GrainTemp30,
Silo10,2024-06-17 09:00:00,0.0,null,0.0,null,0.0,null,4.4,GrainTemp28,9.9,GrainTemp29,10.0,GrainTemp30,
Silo10,2024-06-17 10:00:00,0.0,null,0.0,null,0.0,null,8.1,GrainTemp28,12.1,GrainTemp29,6.4,GrainTemp30,
Silo10,2024-06-17 11:00:00,0.0,null,0.0,null,0.0,null,9.9,GrainTemp28,1.1,GrainTemp29,8.2,GrainTemp30,
Silo10,2024-06-17 12:00:00,0.0,null,0.0,null,0.0,null,13.4,GrainTemp28,4.0,GrainTemp29,10.5,GrainTemp30,
Silo10,2024-06-17 13:00:00,0.0,null,0.0,null,0.0,null,1.1,GrainTemp28,13.1,GrainTemp29,14.7,GrainTemp30,
Silo10,2024-06-17 14:00:00,12.1,Temp10,10.9,Humd10,8.1,InTemp10,9.1,GrainTemp28,14.5,GrainTemp29,5.4,GrainTemp30,
Silo10,2024-06-17 15:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp28,8.8,GrainTemp29,11.1,GrainTemp30,
Silo10,2024-06-17 16:00:00,0.0,null,0.0,null,0.0,null,5.5,GrainTemp28,7.0,GrainTemp29,1.6,GrainTemp30,
Silo10,2024-06-17 17:00:00,0.0,null,0.0,null,0.0,null,1.7,GrainTemp28,8.0,GrainTemp29,2.9,GrainTemp30,
Silo10,2024-06-18 08:00:00,24.2,Temp10,16.7,Humd10,12.1,InTemp10,14.0,GrainTemp28,1.8,GrainTemp29,12.1,GrainTemp30,
Silo10,2024-06-18 09:00:00,0.0,null,0.0,null,0.0,null,1.0,GrainTemp28,9.3,GrainTemp29,6.4,GrainTemp30,
Silo10,2024-06-18 10:00:00,0.0,null,0.0,null,0.0,null,14.5,GrainTemp28,8.7,GrainTemp29,11.3,GrainTemp30,
Silo10,2024-06-18 11:00:00,0.0,null,0.0,null,0.0,null,1.3,GrainTemp28,11.1,GrainTemp29,10.3,GrainTemp30,
Silo10,2024-06-18 12:00:00,0.0,null,0.0,null,0.0,null,14.8,GrainTemp28,7.6,GrainTemp29,13.1,GrainTemp30,
Silo10,2024-06-18 13:00:00,0.0,null,0.0,null,0.0,null,8.7,GrainTemp28,7.8,GrainTemp29,7.7,GrainTemp30,
Silo10,2024-06-18 14:00:00,13.5,Temp10,34.0,Humd10,22.4,InTemp10,6.3,GrainTemp28,6.3,GrainTemp29,7.4,GrainTemp30,
Silo10,2024-06-18 15:00:00,0.0,null,0.0,null,0.0,null,13.7,GrainTemp28,4.2,GrainTemp29,10.9,GrainTemp30,
Silo10,2024-06-18 16:00:00,0.0,null,0.0,null,0.0,null,12.5,GrainTemp28,10.4,GrainTemp29,11.6,GrainTemp30,
Silo10,2024-06-18 17:00:00,0.0,null,0.0,null,0.0,null,5.1,GrainTemp28,4.5,GrainTemp29,11.2,GrainTemp30,
Silo10,2024-06-19 08:00:00,16.5,Temp10,12.8,Humd10,20.9,InTemp10,13.3,GrainTemp28,7.2,GrainTemp29,8.3,GrainTemp30,
Silo10,2024-06-19 09:00:00,0.0,null,0.0,null,0.0,null,4.6,GrainTemp28,11.4,GrainTemp29,6.1,GrainTemp30,
Silo10,2024-06-19 10:00:00,0.0,null,0.0,null,0.0,null,9.6,GrainTemp28,11.3,GrainTemp29,2.9,GrainTemp30,
Silo10,2024-06-19 11:00:00,0.0,null,0.0,null,0.0,null,1.1,GrainTemp28,8.5,GrainTemp29,4.8,GrainTemp30,
Silo10,2024-06-19 12:00:00,0.0,null,0.0,null,0.0,null,14.8,GrainTemp28,7.7,GrainTemp29,12.3,GrainTemp30,
Silo10,2024-06-19 13:00:00,0.0,null,0.0,null,0.0,null,13.3,GrainTemp28,1.2,GrainTemp29,12.3,GrainTemp30,
Silo10,2024-06-19 14:00:00,17.0,Temp10,22.1,Humd10,18.7,InTemp10,14.5,GrainTemp28,13.8,GrainTemp29,9.1,GrainTemp30,
Silo10,2024-06-19 15:00:00,0.0,null,0.0,null,0.0,null,3.7,GrainTemp28,11.0,GrainTemp29,8.8,GrainTemp30,
Silo10,2024-06-19 16:00:00,0.0,null,0.0,null,0.0,null,10.0,GrainTemp28,2.9,GrainTemp29,5.6,GrainTemp30,
Silo10,2024-06-19 17:00:00,0.0,null,0.0,null,0.0,null,13.4,GrainTemp28,1.9,GrainTemp29,10.3,GrainTemp30,
Silo10,2024-06-20 08:00:00,9.5,Temp10,20.4,Humd10,22.4,InTemp10,5.7,GrainTemp28,4.3,GrainTemp29,8.3,GrainTemp30,
Silo10,2024-06-20 09:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp28,6.7,GrainTemp29,7.0,GrainTemp30,
Silo10,2024-06-20 10:00:00,0.0,null,0.0,null,0.0,null,5.5,GrainTemp28,10.6,GrainTemp29,11.1,GrainTemp30,
Silo10,2024-06-20 11:00:00,0.0,null,0.0,null,0.0,null,7.3,GrainTemp28,10.5,GrainTemp29,1.5,GrainTemp30,
Silo10,2024-06-20 12:00:00,0.0,null,0.0,null,0.0,null,9.7,GrainTemp28,8.2,GrainTemp29,5.5,GrainTemp30,
Silo10,2024-06-20 13:00:00,0.0,null,0.0,null,0.0,null,7.9,GrainTemp28,3.3,GrainTemp29,3.9,GrainTemp30,
Silo10,2024-06-20 14:00:00,17.5,Temp10,9.3,Humd10,7.6,InTemp10,3.3,GrainTemp28,9.8,GrainTemp29,9.9,GrainTemp30,
Silo10,2024-06-20 15:00:00,0.0,null,0.0,null,0.0,null,11.4,GrainTemp28,10.7,GrainTemp29,10.5,GrainTemp30,
Silo10,2024-06-20 16:00:00,0.0,null,0.0,null,0.0,null,4.7,GrainTemp28,14.8,GrainTemp29,5.3,GrainTemp30,
Silo10,2024-06-20 17:00:00,0.0,null,0.0,null,0.0,null,10.7,GrainTemp28,4.5,GrainTemp29,8.9,GrainTemp30,
Silo10,2024-06-21 08:00:00,10.4,Temp10,17.0,Humd10,13.3,InTemp10,6.5,GrainTemp28,9.3,GrainTemp29,5.9,GrainTemp30,
Silo10,2024-06-21 09:00:00,0.0,null,0.0,null,0.0,null,6.8,GrainTemp28,7.1,GrainTemp29,12.4,GrainTemp30,
Silo10,2024-06-21 10:00:00,0.0,null,0.0,null,0.0,null,4.5,GrainTemp28,1.3,GrainTemp29,10.0,GrainTemp30,
Silo10,2024-06-21 11:00:00,0.0,null,0.0,null,0.0,null,7.7,GrainTemp28,13.3,GrainTemp29,1.4,GrainTemp30,
Silo10,2024-06-21 12:00:00,0.0,null,0.0,null,0.0,null,6.9,GrainTemp28,8.9,GrainTemp29,3.3,GrainTemp30,
Silo10,2024-06-21 13:00:00,0.0,null,0.0,null,0.0,null,14.5,GrainTemp28,11.8,GrainTemp29,3.3,GrainTemp30,
Silo10,2024-06-21 14:00:00,12.6,Temp10,6.1,Humd10,15.5,InTemp10,13.4,GrainTemp28,5.3,GrainTemp29,3.0,GrainTemp30,
Silo10,2024-06-21 15:00:00,0.0,null,0.0,null,0.0,null,11.4,GrainTemp28,5.7,GrainTemp29,8.6,GrainTemp30,
Silo10,2024-06-21 16:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp28,12.8,GrainTemp29,1.9,GrainTemp30,
Silo10,2024-06-21 17:00:00,0.0,null,0.0,null,0.0,null,1.5,GrainTemp28,8.1,GrainTemp29,10.7,GrainTemp30,
Silo10,2024-06-22 08:00:00,8.2,Temp10,22.5,Humd10,7.6,InTemp10,11.2,GrainTemp28,3.8,GrainTemp29,2.0,GrainTemp30,
Silo10,2024-06-22 09:00:00,0.0,null,0.0,null,0.0,null,5.4,GrainTemp28,11.1,GrainTemp29,10.6,GrainTemp30,
Silo10,2024-06-22 10:00:00,0.0,null,0.0,null,0.0,null,11.9,GrainTemp28,7.6,GrainTemp29,1.9,GrainTemp30,
Silo10,2024-06-22 11:00:00,0.0,null,0.0,null,0.0,null,4.7,GrainTemp28,11.0,GrainTemp29,9.3,GrainTemp30,
Silo10,2024-06-22 12:00:00,0.0,null,0.0,null,0.0,null,14.3,GrainTemp28,8.7,GrainTemp29,12.0,GrainTemp30,
Silo10,2024-06-22 13:00:00,0.0,null,0.0,null,0.0,null,10.1,GrainTemp28,4.7,GrainTemp29,4.1,GrainTemp30,
Silo10,2024-06-22 14:00:00,9.0,Temp10,15.3,Humd10,10.6,InTemp10,12.8,GrainTemp28,13.8,GrainTemp29,10.2,GrainTemp30,
Silo10,2024-06-22 15:00:00,0.0,null,0.0,null,0.0,null,1.3,GrainTemp28,6.9,GrainTemp29,5.8,GrainTemp30,
Silo10,2024-06-22 16:00:00,0.0,null,0.0,null,0.0,null,4.4,GrainTemp28,11.4,GrainTemp29,4.9,GrainTemp30,
Silo10,2024-06-22 17:00:00,0.0,null,0.0,null,0.0,null,14.0,GrainTemp28,12.6,GrainTemp29,13.4,GrainTemp30,
Silo10,2024-06-23 08:00:00,22.7,Temp10,26.9,Humd10,11.2,InTemp10,6.8,GrainTemp28,13.9,GrainTemp29,2.9,GrainTemp30,
Silo10,2024-06-23 09:00:00,0.0,null,0.0,null,0.0,null,11.5,GrainTemp28,8.9,GrainTemp29,9.8,GrainTemp30,
Silo10,2024-06-23 10:00:00,0.0,null,0.0,null,0.0,null,1.7,GrainTemp28,9.2,GrainTemp29,14.6,GrainTemp30,
Silo10,2024-06-23 11:00:00,0.0,null,0.0,null,0.0,null,13.1,GrainTemp28,14.9,GrainTemp29,12.5,GrainTemp30,
Silo10,2024-06-23 12:00:00,0.0,null,0.0,null,0.0,null,9.2,GrainTemp28,10.6,GrainTemp29,4.8,GrainTemp30,
Silo10,2024-06-23 13:00:00,0.0,null,0.0,null,0.0,null,8.7,GrainTemp28,3.7,GrainTemp29,2.6,GrainTemp30,
Silo10,2024-06-23 14:00:00,14.4,Temp10,28.3,Humd10,24.2,InTemp10,14.3,GrainTemp28,9.8,GrainTemp29,5.6,GrainTemp30,
Silo10,2024-06-23 15:00:00,0.0,null,0.0,null,0.0,null,8.2,GrainTemp28,2.2,GrainTemp29,3.4,GrainTemp30,
Silo10,2024-06-23 16:00:00,0.0,null,0.0,null,0.0,null,7.0,GrainTemp28,10.9,GrainTemp29,10.0,GrainTemp30,
Silo10,2024-06-23 17:00:00,0.0,null,0.0,null,0.0,null,3.3,GrainTemp28,8.1,GrainTemp29,8.6,GrainTemp30,
Silo10,2024-06-24 08:00:00,19.5,Temp10,15.9,Humd10,7.4,InTemp10,11.8,GrainTemp28,13.0,GrainTemp29,14.5,GrainTemp30,
Silo10,2024-06-24 09:00:00,0.0,null,0.0,null,0.0,null,12.1,GrainTemp28,11.5,GrainTemp29,7.3,GrainTemp30,
Silo10,2024-06-24 10:00:00,0.0,null,0.0,null,0.0,null,10.2,GrainTemp28,8.3,GrainTemp29,9.3,GrainTemp30,
Silo10,2024-06-24 11:00:00,0.0,null,0.0,null,0.0,null,7.3,GrainTemp28,1.6,GrainTemp29,9.5,GrainTemp30,
Silo10,2024-06-24 12:00:00,0.0,null,0.0,null,0.0,null,2.6,GrainTemp28,14.8,GrainTemp29,12.4,GrainTemp30,
Silo10,2024-06-24 13:00:00,0.0,null,0.0,null,0.0,null,6.2,GrainTemp28,14.6,GrainTemp29,2.8,GrainTemp30,
Silo10,2024-06-24 14:00:00,8.4,Temp10,21.9,Humd10,21.7,InTemp10,2.8,GrainTemp28,5.9,GrainTemp29,4.4,GrainTemp30,
Silo10,2024-06-24 15:00:00,0.0,null,0.0,null,0.0,null,8.7,GrainTemp28,4.2,GrainTemp29,3.6,GrainTemp30,
Silo10,2024-06-24 16:00:00,0.0,null,0.0,null,0.0,null,8.3,GrainTemp28,7.7,GrainTemp29,12.6,GrainTemp30,
Silo10,2024-06-24 17:00:00,0.0,null,0.0,null,0.0,null,3.5,GrainTemp28,10.2,GrainTemp29,5.9,GrainTemp30,
Silo10,2024-06-25 08:00:00,24.0,Temp10,7.2,Humd10,14.7,InTemp10,7.1,GrainTemp28,4.5,GrainTemp29,6.2,GrainTemp30,
Silo10,2024-06-25 09:00:00,0.0,null,0.0,null,0.0,null,10.5,GrainTemp28,1.4,GrainTemp29,8.8,GrainTemp30,
Silo10,2024-06-25 10:00:00,0.0,null,0.0,null,0.0,null,12.0,GrainTemp28,13.5,GrainTemp29,4.7,GrainTemp30,
Silo10,2024-06-25 11:00:00,0.0,null,0.0,null,0.0,null,10.4,GrainTemp28,12.9,GrainTemp29,10.6,GrainTemp30,
Silo10,2024-06-25 12:00:00,0.0,null,0.0,null,0.0,null,1.6,GrainTemp28,14.8,GrainTemp29,2.4,GrainTemp30,
Silo10,2024-06-25 13:00:00,0.0,null,0.0,null,0.0,null,3.5,GrainTemp28,5.9,GrainTemp29,2.9,GrainTemp30,
Silo10,2024-06-25 14:00:00,10.3,Temp10,33.4,Humd10,17.8,InTemp10,14.0,GrainTemp28,15.0,GrainTemp29,4.0,GrainTemp30,
Silo10,2024-06-25 15:00:00,0.0,null,0.0,null,0.0,null,9.6,GrainTemp28,4.8,GrainTemp29,12.7,GrainTemp30,
Silo10,2024-06-25 16:00:00,0.0,null,0.0,null,0.0,null,14.5,GrainTemp28,3.7,GrainTemp29,14.0,GrainTemp30,
Silo10,2024-06-25 17:00:00,0.0,null,0.0,null,0.0,null,14.2,GrainTemp28,8.4,GrainTemp29,8.9,GrainTemp30,
Silo10,2024-06-26 08:00:00,21.9,Temp10,17.9,Humd10,12.6,InTemp10,10.4,GrainTemp28,11.4,GrainTemp29,9.6,GrainTemp30,
Silo10,2024-06-26 09:00:00,0.0,null,0.0,null,0.0,null,5.3,GrainTemp28,9.2,GrainTemp29,6.0,GrainTemp30,
Silo10,2024-06-26 10:00:00,0.0,null,0.0,null,0.0,null,8.8,GrainTemp28,7.8,GrainTemp29,7.3,GrainTemp30,
Silo10,2024-06-26 11:00:00,0.0,null,0.0,null,0.0,null,7.7,GrainTemp28,2.5,GrainTemp29,14.9,GrainTemp30,
Silo10,2024-06-26 12:00:00,0.0,null,0.0,null,0.0,null,8.0,GrainTemp28,10.4,GrainTemp29,4.8,GrainTemp30,
Silo10,2024-06-26 13:00:00,0.0,null,0.0,null,0.0,null,6.3,GrainTemp28,12.2,GrainTemp29,5.6,GrainTemp30,
Silo10,2024-06-26 14:00:00,10.4,Temp10,32.4,Humd10,19.2,InTemp10,1.8,GrainTemp28,8.1,GrainTemp29,1.5,GrainTemp30,
Silo10,2024-06-26 15:00:00,0.0,null,0.0,null,0.0,null,4.5,GrainTemp28,14.6,GrainTemp29,5.8,GrainTemp30,
Silo10,2024-06-26 16:00:00,0.0,null,0.0,null,0.0,null,10.8,GrainTemp28,11.0,GrainTemp29,11.0,GrainTemp30,
Silo10,2024-06-26 17:00:00,0.0,null,0.0,null,0.0,null,13.1,GrainTemp28,13.5,GrainTemp29,5.6,GrainTemp30,
Silo10,2024-06-27 08:00:00,12.6,Temp10,14.6,Humd10,22.4,InTemp10,14.0,GrainTemp28,5.1,GrainTemp29,3.6,GrainTemp30,
Silo10,2024-06-27 09:00:00,0.0,null,0.0,null,0.0,null,10.5,GrainTemp28,6.4,GrainTemp29,14.5,GrainTemp30,
Silo10,2024-06-27 10:00:00,0.0,null,0.0,null,0.0,null,6.6,GrainTemp28,14.9,GrainTemp29,6.8,GrainTemp30,
Silo10,2024-06-27 11:00:00,0.0,null,0.0,null,0.0,null,9.4,GrainTemp28,10.5,GrainTemp29,12.7,GrainTemp30,
Silo10,2024-06-27 12:00:00,0.0,null,0.0,null,0.0,null,2.6,GrainTemp28,1.0,GrainTemp29,14.3,GrainTemp30,
Silo10,2024-06-27 13:00:00,0.0,null,0.0,null,0.0,null,5.5,GrainTemp28,12.5,GrainTemp29,8.2,GrainTemp30,
Silo10,2024-06-27 14:00:00,19.8,Temp10,17.8,Humd10,15.8,InTemp10,2.2,GrainTemp28,3.7,GrainTemp29,9.0,GrainTemp30,
Silo10,2024-06-27 15:00:00,0.0,null,0.0,null,0.0,null,11.0,GrainTemp28,12.0,GrainTemp29,7.3,GrainTemp30,
Silo10,2024-06-27 16:00:00,0.0,null,0.0,null,0.0,null,4.4,GrainTemp28,7.7,GrainTemp29,1.1,GrainTemp30,
Silo10,2024-06-27 17:00:00,0.0,null,0.0,null,0.0,null,10.2,GrainTemp28,2.1,GrainTemp29,9.8,GrainTemp30,
Silo10,2024-06-28 08:00:00,18.4,Temp10,16.6,Humd10,21.7,InTemp10,9.1,GrainTemp28,5.3,GrainTemp29,3.9,GrainTemp30,
Silo10,2024-06-28 09:00:00,0.0,null,0.0,null,0.0,null,8.8,GrainTemp28,3.0,GrainTemp29,3.7,GrainTemp30,
Silo10,2024-06-28 10:00:00,0.0,null,0.0,null,0.0,null,1.1,GrainTemp28,6.4,GrainTemp29,13.5,GrainTemp30,
Silo10,2024-06-28 11:00:00,0.0,null,0.0,null,0.0,null,14.5,GrainTemp28,5.9,GrainTemp29,10.3,GrainTemp30,
Silo10,2024-06-28 12:00:00,0.0,null,0.0,null,0.0,null,13.6,GrainTemp28,3.7,GrainTemp29,5.2,GrainTemp30,
Silo10,2024-06-28 13:00:00,0.0,null,0.0,null,0.0,null,2.0,GrainTemp28,3.8,GrainTemp29,8.2,GrainTemp30,
Silo10,2024-06-28 14:00:00,22.8,Temp10,11.4,Humd10,8.4,InTemp10,8.7,GrainTemp28,14.9,GrainTemp29,3.5,GrainTemp30,
Silo10,2024-06-28 15:00:00,0.0,null,0.0,null,0.0,null,7.5,GrainTemp28,10.3,GrainTemp29,10.9,GrainTemp30,
Silo10,2024-06-28 16:00:00,0.0,null,0.0,null,0.0,null,2.3,GrainTemp28,1.6,GrainTemp29,3.1,GrainTemp30,
Silo10,2024-06-28 17:00:00,0.0,null,0.0,null,0.0,null,1.2,GrainTemp28,5.3,GrainTemp29,10.6,GrainTemp30,
Silo10,2024-06-29 08:00:00,9.1,Temp10,32.5,Humd10,23.2,InTemp10,5.7,GrainTemp28,11.0,GrainTemp29,10.7,GrainTemp30,
Silo10,2024-06-29 09:00:00,0.0,null,0.0,null,0.0,null,4.9,GrainTemp28,8.2,GrainTemp29,5.7,GrainTemp30,
Silo10,2024-06-29 10:00:00,0.0,null,0.0,null,0.0,null,1.5,GrainTemp28,2.5,GrainTemp29,2.6,GrainTemp30,
Silo10,2024-06-29 11:00:00,0.0,null,0.0,null,0.0,null,13.7,GrainTemp28,11.8,GrainTemp29,10.8,GrainTemp30,
Silo10,2024-06-29 12:00:00,0.0,null,0.0,null,0.0,null,2.4,GrainTemp28,7.8,GrainTemp29,5.1,GrainTemp30,
Silo10,2024-06-29 13:00:00,0.0,null,0.0,null,0.0,null,4.6,GrainTemp28,9.6,GrainTemp29,9.6,GrainTemp30,
Silo10,2024-06-29 14:00:00,21.0,Temp10,28.3,Humd10,14.4,InTemp10,1.4,GrainTemp28,12.3,GrainTemp29,12.3,GrainTemp30,
Silo10,2024-06-29 15:00:00,0.0,null,0.0,null,0.0,null,14.3,GrainTemp28,5.9,GrainTemp29,3.9,GrainTemp30,
Silo10,2024-06-29 16:00:00,0.0,null,0.0,null,0.0,null,7.7,GrainTemp28,2.3,GrainTemp29,9.2,GrainTemp30,
Silo10,2024-06-29 17:00:00,0.0,null,0.0,null,0.0,null,8.2,GrainTemp28,4.3,GrainTemp29,3.2,GrainTemp30,
Silo10,2024-06-30 08:00:00,22.9,Temp10,10.7,Humd10,22.2,InTemp10,14.6,GrainTemp28,14.5,GrainTemp29,11.7,GrainTemp30,
Silo10,2024-06-30 09:00:00,0.0,null,0.0,null,0.0,null,9.8,GrainTemp28,11.2,GrainTemp29,11.8,GrainTemp30,
Silo10,2024-06-30 10:00:00,0.0,null,0.0,null,0.0,null,13.6,GrainTemp28,5.4,GrainTemp29,13.3,GrainTemp30,
Silo10,2024-06-30 11:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp28,14.7,GrainTemp29,7.1,GrainTemp30,
Silo10,2024-06-30 12:00:00,0.0,null,0.0,null,0.0,null,12.7,GrainTemp28,11.3,GrainTemp29,10.1,GrainTemp30,
Silo10,2024-06-30 13:00:00,0.0,null,0.0,null,0.0,null,9.8,GrainTemp28,9.5,GrainTemp29,14.0,GrainTemp30,
Silo10,2024-06-30 14:00:00,20.4,Temp10,29.1,Humd10,22.7,InTemp10,10.1,GrainTemp28,11.3,GrainTemp29,13.3,GrainTemp30,
Silo10,2024-06-30 15:00:00,0.0,null,0.0,null,0.0,null,10.4,GrainTemp28,7.0,GrainTemp29,2.6,GrainTemp30,
Silo10,2024-06-30 16:00:00,0.0,null,0.0,null,0.0,null,10.6,GrainTemp28,9.2,GrainTemp29,8.2,GrainTemp30,
Silo10,2024-06-30 17:00:00,0.0,null,0.0,null,0.0,null,4.6,GrainTemp28,5.2,GrainTemp29,9.9,GrainTemp30,
Silo11,2024-04-29 08:00:00,10.5,Temp11,32.8,Humd11,7.7,InTemp11,4.0,GrainTemp31,4.3,GrainTemp32,2.4,GrainTemp33,
Silo11,2024-04-29 09:00:00,0.0,null,0.0,null,0.0,null,5.8,GrainTemp31,12.4,GrainTemp32,2.4,GrainTemp33,
Silo11,2024-04-29 10:00:00,0.0,null,0.0,null,0.0,null,1.3,GrainTemp31,11.9,GrainTemp32,1.1,GrainTemp33,
Silo11,2024-04-29 11:00:00,0.0,null,0.0,null,0.0,null,11.9,GrainTemp31,4.8,GrainTemp32,2.7,GrainTemp33,
Silo11,2024-04-29 12:00:00,0.0,null,0.0,null,0.0,null,14.3,GrainTemp31,12.0,GrainTemp32,5.2,GrainTemp33,
Silo11,2024-04-29 13:00:00,0.0,null,0.0,null,0.0,null,12.0,GrainTemp31,5.7,GrainTemp32,12.6,GrainTemp33,
Silo11,2024-04-29 14:00:00,18.0,Temp11,21.2,Humd11,21.9,InTemp11,1.4,GrainTemp31,6.5,GrainTemp32,2.7,GrainTemp33,
Silo11,2024-04-29 15:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp31,12.7,GrainTemp32,12.9,GrainTemp33,
Silo11,2024-04-29 16:00:00,0.0,null,0.0,null,0.0,null,9.1,GrainTemp31,5.1,GrainTemp32,10.5,GrainTemp33,
Silo11,2024-04-29 17:00:00,0.0,null,0.0,null,0.0,null,5.7,GrainTemp31,5.9,GrainTemp32,7.3,GrainTemp33,
Silo11,2024-04-30 08:00:00,18.7,Temp11,26.4,Humd11,13.8,InTemp11,10.3,GrainTemp31,8.3,GrainTemp32,12.3,GrainTemp33,
Silo11,2024-04-30 09:00:00,0.0,null,0.0,null,0.0,null,8.6,GrainTemp31,14.5,GrainTemp32,6.1,GrainTemp33,
